REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,METHOD
NSW1,28/10/2021 13:00,5614.333258,42.86671049,ARIMA
NSW1,28/10/2021 13:30,5590.141037,41.79388036,ARIMA
NSW1,28/10/2021 14:00,5638.738391,42.84621853,ARIMA
NSW1,28/10/2021 14:30,5722.303731,43.72238208,ARIMA
NSW1,28/10/2021 15:00,5848.898717,44.69365743,ARIMA
NSW1,28/10/2021 15:30,6096.976696,45.07088765,ARIMA
NSW1,28/10/2021 16:00,6370.741767,45.4224037,ARIMA
NSW1,28/10/2021 16:30,6689.93128,47.64437376,ARIMA
NSW1,28/10/2021 17:00,7139.221444,48.78460259,ARIMA
NSW1,28/10/2021 17:30,7556.655081,68.16755695,ARIMA
NSW1,28/10/2021 18:00,7934.978893,54.77873992,ARIMA
NSW1,28/10/2021 18:30,8395.175884,72.53081027,ARIMA
NSW1,28/10/2021 19:00,8587.567542,65.5397415,ARIMA
NSW1,28/10/2021 19:30,8492.480854,62.76044284,ARIMA
NSW1,28/10/2021 20:00,8285.063251,54.65692801,ARIMA
NSW1,28/10/2021 20:30,8116.121004,54.25104554,ARIMA
NSW1,28/10/2021 21:00,7962.318385,54.25292838,ARIMA
NSW1,28/10/2021 21:30,7826.5157,54.26990427,ARIMA
NSW1,28/10/2021 22:00,7684.416092,63.83722021,ARIMA
NSW1,28/10/2021 22:30,7490.568927,53.50909365,ARIMA
NSW1,28/10/2021 23:00,7412.477956,50.75757314,ARIMA
NSW1,28/10/2021 23:30,7261.603463,49.57709252,ARIMA
NSW1,29/10/2021 0:00,7177.701475,52.61855883,ARIMA
NSW1,29/10/2021 0:30,7068.694722,52.31563499,ARIMA
NSW1,29/10/2021 1:00,6941.992976,49.18163549,ARIMA
NSW1,29/10/2021 1:30,6817.684001,48.18149762,ARIMA
NSW1,29/10/2021 2:00,6667.801598,47.15116296,ARIMA
NSW1,29/10/2021 2:30,6541.728224,47.30147391,ARIMA
NSW1,29/10/2021 3:00,6396.173618,46.87221644,ARIMA
NSW1,29/10/2021 3:30,6215.171005,46.76316175,ARIMA
NSW1,29/10/2021 4:00,6163.698361,46.86938849,ARIMA
NSW1,29/10/2021 4:30,6140.946598,46.99463113,ARIMA
NSW1,29/10/2021 5:00,6209.468385,47.03372812,ARIMA
NSW1,29/10/2021 5:30,6328.611602,47.51725027,ARIMA
NSW1,29/10/2021 6:00,6635.094871,48.59901552,ARIMA
NSW1,29/10/2021 6:30,6880.02049,47.76401813,ARIMA
NSW1,29/10/2021 7:00,7485.088027,60.58645434,ARIMA
NSW1,29/10/2021 7:30,7928.579377,91.31429869,ARIMA
NSW1,29/10/2021 8:00,8178.370902,102.7154202,ARIMA
NSW1,29/10/2021 8:30,8125.336825,74.55123419,ARIMA
NSW1,29/10/2021 9:00,7961.894543,56.03433682,ARIMA
NSW1,29/10/2021 9:30,7605.446411,55.17969348,ARIMA
NSW1,29/10/2021 10:00,7355.730974,52.66105481,ARIMA
NSW1,29/10/2021 10:30,7065.590886,45.67155027,ARIMA
NSW1,29/10/2021 11:00,6815.839787,46.43477229,ARIMA
NSW1,29/10/2021 11:30,6629.972409,48.14465297,ARIMA
NSW1,29/10/2021 12:00,6538.210436,46.41376896,ARIMA
NSW1,29/10/2021 12:30,6433.902988,45.51994643,ARIMA
NSW1,29/10/2021 13:00,6478.989017,46.30309855,ARIMA
NSW1,29/10/2021 13:30,6455.311201,45.50575514,ARIMA
NSW1,29/10/2021 14:00,6511.14117,46.31956332,ARIMA
NSW1,29/10/2021 14:30,6578.290843,47.60279763,ARIMA
NSW1,29/10/2021 15:00,6687.814021,48.1335873,ARIMA
NSW1,29/10/2021 15:30,6893.44939,49.01340608,ARIMA
NSW1,29/10/2021 16:00,7103.628095,47.80113712,ARIMA
NSW1,29/10/2021 16:30,7510.101698,50.90829768,ARIMA
NSW1,29/10/2021 17:00,7826.073767,59.8521579,ARIMA
NSW1,29/10/2021 17:30,8278.484238,68.85727162,ARIMA
NSW1,29/10/2021 18:00,8678.631417,64.43919371,ARIMA
NSW1,29/10/2021 18:30,9184.16119,107.3201323,ARIMA
NSW1,29/10/2021 19:00,9314.312105,108.8766761,ARIMA
NSW1,29/10/2021 19:30,9182.014392,88.80838073,ARIMA
NSW1,29/10/2021 20:00,8925.1951,61.51610359,ARIMA
NSW1,29/10/2021 20:30,8658.540232,55.78913792,ARIMA
NSW1,29/10/2021 21:00,8463.172323,58.58127408,ARIMA
NSW1,29/10/2021 21:30,8284.905518,56.31013315,ARIMA
NSW1,29/10/2021 22:00,8112.974197,58.16859983,ARIMA
NSW1,29/10/2021 22:30,7920.107962,54.53469391,ARIMA
NSW1,29/10/2021 23:00,7876.749741,55.63544537,ARIMA
NSW1,29/10/2021 23:30,7762.007452,53.65679261,ARIMA
NSW1,30/10/2021 0:00,7640.193846,53.99215315,ARIMA
NSW1,30/10/2021 0:30,7549.142808,53.33348859,ARIMA
NSW1,30/10/2021 1:00,7441.736043,53.24931011,ARIMA
NSW1,30/10/2021 1:30,7314.470728,50.41198615,ARIMA
NSW1,30/10/2021 2:00,7153.37798,48.90694656,ARIMA
NSW1,30/10/2021 2:30,6924.927795,48.21775851,ARIMA
NSW1,30/10/2021 3:00,6677.244694,49.02271432,ARIMA
NSW1,30/10/2021 3:30,6489.965611,50.32694679,ARIMA
NSW1,30/10/2021 4:00,6376.965845,48.89027237,ARIMA
NSW1,30/10/2021 4:30,6308.763184,48.15087632,ARIMA
NSW1,30/10/2021 5:00,6391.381631,50.41700228,ARIMA
NSW1,30/10/2021 5:30,6513.27034,48.46098159,ARIMA
NSW1,30/10/2021 6:00,6784.674071,51.4577555,ARIMA
NSW1,30/10/2021 6:30,7086.649045,56.48906923,ARIMA
NSW1,30/10/2021 7:00,7642.886459,75.51238627,ARIMA
NSW1,30/10/2021 7:30,8115.691708,111.0876498,ARIMA
NSW1,30/10/2021 8:00,8273.76637,112.4893648,ARIMA
NSW1,30/10/2021 8:30,8315.968012,90.82083937,ARIMA
NSW1,30/10/2021 9:00,8023.350052,57.14220371,ARIMA
NSW1,30/10/2021 9:30,7642.611338,55.52451412,ARIMA
NSW1,30/10/2021 10:00,7396.997057,54.29681035,ARIMA
NSW1,30/10/2021 10:30,7119.284662,52.38751723,ARIMA
NSW1,30/10/2021 11:00,6925.350472,51.24374876,ARIMA
NSW1,30/10/2021 11:30,6829.621593,51.65848148,ARIMA
NSW1,30/10/2021 12:00,6737.327816,48.31525948,ARIMA
NSW1,30/10/2021 12:30,6687.693111,46.98602426,ARIMA
NSW1,30/10/2021 13:00,6577.364007,48.20392017,ARIMA
NSW1,30/10/2021 13:30,6595.119916,45.92543182,ARIMA
NSW1,30/10/2021 14:00,6612.95984,47.0264222,ARIMA
NSW1,30/10/2021 14:30,6719.963266,49.03879453,ARIMA
NSW1,30/10/2021 15:00,6901.808939,51.34320485,ARIMA
NSW1,30/10/2021 15:30,7061.198051,52.3105061,ARIMA
NSW1,30/10/2021 16:00,7292.386673,48.35838831,ARIMA
NSW1,30/10/2021 16:30,7594.681611,51.56926704,ARIMA
NSW1,30/10/2021 17:00,7947.452361,56.92869708,ARIMA
NSW1,30/10/2021 17:30,8341.676644,60.06278995,ARIMA
NSW1,30/10/2021 18:00,8697.466835,83.09041634,ARIMA
NSW1,30/10/2021 18:30,9197.837301,114.276282,ARIMA
NSW1,30/10/2021 19:00,9303.098444,115.5640133,ARIMA
NSW1,30/10/2021 19:30,9148.002124,108.1329852,ARIMA
NSW1,30/10/2021 20:00,8876.387591,69.52406051,ARIMA
NSW1,30/10/2021 20:30,8689.137107,61.42007787,ARIMA
NSW1,30/10/2021 21:00,8522.947468,57.80596686,ARIMA
NSW1,30/10/2021 21:30,8324.988151,62.65253206,ARIMA
NSW1,30/10/2021 22:00,8196.089011,57.01198143,ARIMA
NSW1,30/10/2021 22:30,7954.983587,53.05328975,ARIMA
NSW1,30/10/2021 23:00,7894.602611,55.91396878,ARIMA
NSW1,30/10/2021 23:30,7752.197864,51.7507527,ARIMA
NSW1,31/10/2021 0:00,7652.473886,51.30296399,ARIMA
NSW1,31/10/2021 0:30,7584.627042,55.41452244,ARIMA
NSW1,31/10/2021 1:00,7425.671352,51.68786268,ARIMA
NSW1,31/10/2021 1:30,7306.856939,50.13735827,ARIMA
NSW1,31/10/2021 2:00,7100.176822,48.73248195,ARIMA
NSW1,31/10/2021 2:30,6885.367514,48.19606892,ARIMA
NSW1,31/10/2021 3:00,6646.90204,48.42272392,ARIMA
NSW1,31/10/2021 3:30,6413.452482,48.7340838,ARIMA
NSW1,31/10/2021 4:00,6324.981771,48.49943364,ARIMA
NSW1,31/10/2021 4:30,6292.691374,48.79003027,ARIMA
NSW1,31/10/2021 5:00,6316.273963,48.83887881,ARIMA
NSW1,31/10/2021 5:30,6422.346072,50.25743519,ARIMA
NSW1,31/10/2021 6:00,6660.956216,52.70827483,ARIMA
NSW1,31/10/2021 6:30,6949.841848,55.54904533,ARIMA
NSW1,31/10/2021 7:00,7543.271915,63.33348452,ARIMA
NSW1,31/10/2021 7:30,7967.193069,102.2590469,ARIMA
NSW1,31/10/2021 8:00,8118.315301,101.6637734,ARIMA
NSW1,31/10/2021 8:30,8115.307555,93.24314453,ARIMA
NSW1,31/10/2021 9:00,7843.540124,55.41722827,ARIMA
NSW1,31/10/2021 9:30,7532.24112,50.98833153,ARIMA
NSW1,31/10/2021 10:00,7266.209242,47.16694626,ARIMA
NSW1,31/10/2021 10:30,7118.939675,47.0331318,ARIMA
NSW1,31/10/2021 11:00,7036.828934,48.115706,ARIMA
NSW1,31/10/2021 11:30,6919.266166,46.75601214,ARIMA
NSW1,31/10/2021 12:00,6867.052192,47.52634464,ARIMA
NSW1,31/10/2021 12:30,6839.95003,48.13530703,ARIMA
NSW1,31/10/2021 13:00,6873.850795,48.48527391,ARIMA
NSW1,31/10/2021 13:30,6936.922783,47.81966439,ARIMA
NSW1,31/10/2021 14:00,6935.079362,47.60148503,ARIMA
NSW1,31/10/2021 14:30,6968.697379,49.4370934,ARIMA
NSW1,31/10/2021 15:00,7072.109211,50.97609279,ARIMA
NSW1,31/10/2021 15:30,7248.128683,49.13184597,ARIMA
NSW1,31/10/2021 16:00,7430.107095,50.37585675,ARIMA
NSW1,31/10/2021 16:30,7667.985755,53.81616141,ARIMA
NSW1,31/10/2021 17:00,7873.510495,55.27746561,ARIMA
NSW1,31/10/2021 17:30,8244.029179,59.5235716,ARIMA
NSW1,31/10/2021 18:00,8631.713479,72.69572931,ARIMA
NSW1,31/10/2021 18:30,9053.131714,108.8562259,ARIMA
NSW1,31/10/2021 19:00,9111.376626,119.6482149,ARIMA
NSW1,31/10/2021 19:30,9020.27842,105.430981,ARIMA
NSW1,31/10/2021 20:00,8773.041904,78.68919589,ARIMA
NSW1,31/10/2021 20:30,8579.376628,75.90615974,ARIMA
NSW1,31/10/2021 21:00,8437.182683,69.6420728,ARIMA
NSW1,31/10/2021 21:30,8289.707136,81.35951962,ARIMA
NSW1,31/10/2021 22:00,8101.78109,62.07624831,ARIMA
NSW1,31/10/2021 22:30,7900.239498,55.68062343,ARIMA
NSW1,31/10/2021 23:00,7877.811511,59.00741223,ARIMA
NSW1,31/10/2021 23:30,7723.349467,63.20473346,ARIMA
NSW1,1/11/2021 0:00,7635.680294,85.72813922,ARIMA
NSW1,1/11/2021 0:30,7563.777873,88.19388445,ARIMA
NSW1,1/11/2021 1:00,7435.201813,67.25995213,ARIMA
NSW1,1/11/2021 1:30,7319.063469,63.32016887,ARIMA
NSW1,1/11/2021 2:00,7128.445216,58.69291488,ARIMA
NSW1,1/11/2021 2:30,6897.75039,54.31616857,ARIMA
NSW1,1/11/2021 3:00,6685.657875,53.42601433,ARIMA
NSW1,1/11/2021 3:30,6483.605249,53.3140736,ARIMA
NSW1,1/11/2021 4:00,6375.237134,52.53481777,ARIMA
NSW1,1/11/2021 4:30,6321.636943,53.23187675,ARIMA
NSW1,1/11/2021 5:00,6369.127088,50.72258677,ARIMA
NSW1,1/11/2021 5:30,6494.386524,51.83398153,ARIMA
NSW1,1/11/2021 6:00,6785.897624,53.55409627,ARIMA
NSW1,1/11/2021 6:30,7143.971628,57.96980035,ARIMA
NSW1,1/11/2021 7:00,7679.123413,88.2233085,ARIMA
NSW1,1/11/2021 7:30,8120.883126,104.8198205,ARIMA
NSW1,1/11/2021 8:00,8292.552629,109.0085376,ARIMA
NSW1,1/11/2021 8:30,8305.331851,83.28953248,ARIMA
NSW1,1/11/2021 9:00,8080.892465,78.93923127,ARIMA
NSW1,1/11/2021 9:30,7692.598709,54.6796295,ARIMA
NSW1,1/11/2021 10:00,7403.13663,52.94747041,ARIMA
NSW1,1/11/2021 10:30,7128.042364,50.64365902,ARIMA
NSW1,1/11/2021 11:00,6933.070489,48.89397609,ARIMA
NSW1,1/11/2021 11:30,6738.988821,48.608452,ARIMA
NSW1,1/11/2021 12:00,6644.756465,49.33537728,ARIMA
NSW1,1/11/2021 12:30,6599.493881,48.87623581,ARIMA
NSW1,1/11/2021 13:00,6556.284624,48.46006189,ARIMA
NSW1,1/11/2021 13:30,6599.791582,48.34592256,ARIMA
NSW1,1/11/2021 14:00,6661.10621,51.33339429,ARIMA
NSW1,1/11/2021 14:30,6744.748204,50.2923981,ARIMA
NSW1,1/11/2021 15:00,6924.509934,50.35236613,ARIMA
NSW1,1/11/2021 15:30,7150.87875,54.62332645,ARIMA
NSW1,1/11/2021 16:00,7366.788079,53.1708135,ARIMA
NSW1,1/11/2021 16:30,7696.216108,68.69662727,ARIMA
NSW1,1/11/2021 17:00,7993.825862,74.37898589,ARIMA
NSW1,1/11/2021 17:30,8366.515126,95.90434413,ARIMA
NSW1,1/11/2021 18:00,8705.139385,97.78220665,ARIMA
NSW1,1/11/2021 18:30,9171.283617,118.0224848,ARIMA
NSW1,1/11/2021 19:00,9218.028066,123.8575316,ARIMA
NSW1,1/11/2021 19:30,9094.538023,80.22231604,ARIMA
NSW1,1/11/2021 20:00,8848.159241,70.11191558,ARIMA
NSW1,1/11/2021 20:30,8706.223872,77.34884927,ARIMA
NSW1,1/11/2021 21:00,8493.461688,66.16146972,ARIMA
NSW1,1/11/2021 21:30,8348.627838,58.2188834,ARIMA
NSW1,1/11/2021 22:00,8174.538593,57.00707722,ARIMA
NSW1,1/11/2021 22:30,7999.058924,56.28167876,ARIMA
NSW1,1/11/2021 23:00,7965.50881,56.29689424,ARIMA
NSW1,1/11/2021 23:30,7803.137234,55.41535773,ARIMA
NSW1,2/11/2021 0:00,7747.372036,55.74202493,ARIMA
NSW1,2/11/2021 0:30,7614.645814,55.54343522,ARIMA
NSW1,2/11/2021 1:00,7473.324464,56.08686509,ARIMA
NSW1,2/11/2021 1:30,7388.868336,56.50690166,ARIMA
NSW1,2/11/2021 2:00,7208.748346,53.49625503,ARIMA
NSW1,2/11/2021 2:30,7010.628304,54.18740485,ARIMA
NSW1,2/11/2021 3:00,6780.618287,51.33078616,ARIMA
NSW1,2/11/2021 3:30,6578.604589,50.7011983,ARIMA
NSW1,2/11/2021 4:00,6426.141309,49.2337444,ARIMA
NSW1,2/11/2021 4:30,6369.272303,48.87219144,ARIMA
NSW1,2/11/2021 5:00,6409.363427,49.17282924,ARIMA
NSW1,2/11/2021 5:30,6578.351735,50.37470711,ARIMA
NSW1,2/11/2021 6:00,6816.649213,51.56384393,ARIMA
NSW1,2/11/2021 6:30,7102.135033,51.79982973,ARIMA
NSW1,2/11/2021 7:00,7637.554096,58.79249537,ARIMA
NSW1,2/11/2021 7:30,8078.585656,92.26599989,ARIMA
NSW1,2/11/2021 8:00,8253.95879,68.4073113,ARIMA
NSW1,2/11/2021 8:30,8296.19822,58.03039364,ARIMA
NSW1,2/11/2021 9:00,8139.164042,52.15419712,ARIMA
NSW1,2/11/2021 9:30,7836.020863,49.58000749,ARIMA
NSW1,2/11/2021 10:00,7590.755571,49.76289906,ARIMA
NSW1,2/11/2021 10:30,7295.81368,49.02492863,ARIMA
NSW1,2/11/2021 11:00,7101.832084,49.23296763,ARIMA
NSW1,2/11/2021 11:30,6926.213852,49.18896641,ARIMA
NSW1,2/11/2021 12:00,6860.35126,50.53096643,ARIMA
NSW1,2/11/2021 12:30,6818.089606,50.72388188,ARIMA
NSW1,2/11/2021 13:00,6874.922974,50.8862457,ARIMA
NSW1,2/11/2021 13:30,6927.718076,49.53960166,ARIMA
NSW1,2/11/2021 14:00,6963.623208,51.33351283,ARIMA
NSW1,2/11/2021 14:30,7029.135184,49.69725265,ARIMA
NSW1,2/11/2021 15:00,7121.569997,54.34608597,ARIMA
NSW1,2/11/2021 15:30,7267.758151,50.5511064,ARIMA
NSW1,2/11/2021 16:00,7470.486149,50.47756825,ARIMA
NSW1,2/11/2021 16:30,7729.114463,60.69094626,ARIMA
NSW1,2/11/2021 17:00,8023.770472,58.18190041,ARIMA
NSW1,2/11/2021 17:30,8349.907061,76.485252,ARIMA
NSW1,2/11/2021 18:00,8619.018916,58.49897145,ARIMA
NSW1,2/11/2021 18:30,8919.027465,69.64024585,ARIMA
NSW1,2/11/2021 19:00,8927.294388,58.58773375,ARIMA
NSW1,2/11/2021 19:30,8694.479613,57.28526493,ARIMA
NSW1,2/11/2021 20:00,8494.403811,56.70331721,ARIMA
NSW1,2/11/2021 20:30,8267.520447,57.09885699,ARIMA
NSW1,2/11/2021 21:00,8138.904183,57.54076353,ARIMA
NSW1,2/11/2021 21:30,8014.860096,56.81158773,ARIMA
NSW1,2/11/2021 22:00,7905.701821,54.58755301,ARIMA
NSW1,2/11/2021 22:30,7758.974049,49.27658266,ARIMA
NSW1,2/11/2021 23:00,7803.297325,52.07049547,ARIMA
NSW1,2/11/2021 23:30,7670.427987,50.3110214,ARIMA
NSW1,3/11/2021 0:00,7650.970692,50.24171765,ARIMA
NSW1,3/11/2021 0:30,7591.396659,49.30218805,ARIMA
NSW1,3/11/2021 1:00,7443.648135,49.25623155,ARIMA
NSW1,3/11/2021 1:30,7250.165314,49.5792407,ARIMA
NSW1,3/11/2021 2:00,7071.030094,49.27519196,ARIMA
NSW1,3/11/2021 2:30,6834.630985,49.2803566,ARIMA
NSW1,3/11/2021 3:00,6630.231564,49.34200238,ARIMA
NSW1,3/11/2021 3:30,6417.313741,49.27594727,ARIMA
NSW1,3/11/2021 4:00,6275.724929,49.1034313,ARIMA
NSW1,3/11/2021 4:30,6181.392836,48.94436612,ARIMA
NSW1,3/11/2021 5:00,6154.84634,49.26178825,ARIMA
NSW1,3/11/2021 5:30,6159.785031,49.26917006,ARIMA
NSW1,3/11/2021 6:00,6261.429691,49.27539762,ARIMA
NSW1,3/11/2021 6:30,6379.748647,49.27880863,ARIMA
NSW1,3/11/2021 7:00,6643.029846,49.26328979,ARIMA
NSW1,3/11/2021 7:30,6887.428698,49.7663532,ARIMA
NSW1,3/11/2021 8:00,7036.565176,50.75487946,ARIMA
NSW1,3/11/2021 8:30,7134.239337,48.27746054,ARIMA
NSW1,3/11/2021 9:00,7162.192826,48.56244513,ARIMA
NSW1,3/11/2021 9:30,7100.62852,46.81706626,ARIMA
NSW1,3/11/2021 10:00,6875.483891,47.78277284,ARIMA
NSW1,3/11/2021 10:30,6700.93378,48.57643961,ARIMA
NSW1,3/11/2021 11:00,6613.655054,49.20802114,ARIMA
NSW1,3/11/2021 11:30,6510.924856,48.66293651,ARIMA
NSW1,3/11/2021 12:00,6439.158181,49.07676301,ARIMA
NSW1,3/11/2021 12:30,6338.746988,49.27654869,ARIMA
NSW1,3/11/2021 13:00,6347.371138,48.69189798,ARIMA
NSW1,3/11/2021 13:30,6393.716542,49.12168977,ARIMA
NSW1,3/11/2021 14:00,6404.672259,52.27115449,ARIMA
NSW1,3/11/2021 14:30,6391.217678,48.86000295,ARIMA
NSW1,3/11/2021 15:00,6425.126244,50.06078214,ARIMA
NSW1,3/11/2021 15:30,6616.207269,49.42744867,ARIMA
NSW1,3/11/2021 16:00,6848.845777,50.8940263,ARIMA
NSW1,3/11/2021 16:30,7096.945168,49.93332829,ARIMA
NSW1,3/11/2021 17:00,7383.279509,52.06832369,ARIMA
NSW1,3/11/2021 17:30,7722.817472,56.80076079,ARIMA
NSW1,3/11/2021 18:00,8039.829728,55.23472983,ARIMA
NSW1,3/11/2021 18:30,8448.639015,58.10042199,ARIMA
NSW1,3/11/2021 19:00,8385.150249,56.95180042,ARIMA
NSW1,3/11/2021 19:30,8177.158552,52.23604877,ARIMA
NSW1,3/11/2021 20:00,7946.402435,50.87854705,ARIMA
NSW1,3/11/2021 20:30,7743.427044,50.56806138,ARIMA
NSW1,3/11/2021 21:00,7630.2598,50.67005764,ARIMA
NSW1,3/11/2021 21:30,7486.336345,49.51171405,ARIMA
NSW1,3/11/2021 22:00,7397.690379,49.35418949,ARIMA
NSW1,3/11/2021 22:30,7298.413399,49.35976993,ARIMA
NSW1,3/11/2021 23:00,7314.624927,49.6664112,ARIMA
NSW1,3/11/2021 23:30,7229.648813,49.36959251,ARIMA
NSW1,4/11/2021 0:00,7163.699524,49.36526034,ARIMA
NSW1,4/11/2021 0:30,7128.869451,49.24798607,ARIMA
NSW1,4/11/2021 1:00,6979.868782,49.34707333,ARIMA
NSW1,4/11/2021 1:30,6837.307554,49.35666434,ARIMA
NSW1,4/11/2021 2:00,6594.379926,49.34587903,ARIMA
NSW1,4/11/2021 2:30,6437.138841,48.77143778,ARIMA
NSW1,4/11/2021 3:00,6244.018543,49.32180744,ARIMA
NSW1,4/11/2021 3:30,6126.726503,49.35037074,ARIMA
NSW1,4/11/2021 4:00,6027.888812,49.37347737,ARIMA
NSW1,4/11/2021 4:30,5945.001528,49.04790728,ARIMA
NSW1,4/11/2021 5:00,5973.842762,49.32755643,ARIMA
NSW1,4/11/2021 5:30,5997.467071,49.45927543,ARIMA
NSW1,4/11/2021 6:00,6038.299211,49.58116656,ARIMA
NSW1,4/11/2021 6:30,6157.283058,49.37419321,ARIMA
NSW1,4/11/2021 7:00,6307.832568,49.1530503,ARIMA
NSW1,4/11/2021 7:30,6476.006161,63.71773386,ARIMA
NSW1,4/11/2021 8:00,6603.378745,56.80496694,ARIMA
NSW1,4/11/2021 8:30,6696.307135,49.38918534,ARIMA
NSW1,4/11/2021 9:00,6827.21589,50.64298211,ARIMA
NSW1,4/11/2021 9:30,6808.177624,45.15046003,ARIMA
NSW1,4/11/2021 10:00,6736.868763,50.04836464,ARIMA
NSW1,4/11/2021 10:30,6612.10758,49.01647711,ARIMA
NSW1,4/11/2021 11:00,6624.340803,49.78042447,ARIMA
NSW1,4/11/2021 11:30,6443.749587,44.69073524,ARIMA
NSW1,4/11/2021 12:00,6330.135141,47.943766,ARIMA
NSW1,4/11/2021 12:30,6291.206463,47.65797221,ARIMA
NSW1,4/11/2021 13:00,6166.849326,45.21789383,ARIMA
NSW1,4/11/2021 13:30,6071.194179,45.24208468,ARIMA
NSW1,4/11/2021 14:00,6140.723977,45.5509187,ARIMA
NSW1,4/11/2021 14:30,6353.550844,49.59091931,ARIMA
NSW1,4/11/2021 15:00,6441.102397,45.68261974,ARIMA
NSW1,4/11/2021 15:30,6482.113409,47.98963886,ARIMA
NSW1,4/11/2021 16:00,6697.987791,49.25156704,ARIMA
NSW1,4/11/2021 16:30,7070.620368,51.37895498,ARIMA
NSW1,4/11/2021 17:00,7433.187487,51.78970703,ARIMA
NSW1,4/11/2021 17:30,7818.065157,56.90572528,ARIMA
NSW1,4/11/2021 18:00,8175.142925,56.50131592,ARIMA
NSW1,4/11/2021 18:30,8537.84172,58.6192489,ARIMA
NSW1,4/11/2021 19:00,8589.163372,58.36331194,ARIMA
NSW1,4/11/2021 19:30,8428.003079,57.33047323,ARIMA
NSW1,4/11/2021 20:00,8195.351518,54.61909779,ARIMA
NSW1,4/11/2021 20:30,7986.930745,55.90528632,ARIMA
NSW1,4/11/2021 21:00,7815.406055,63.19108024,ARIMA
NSW1,4/11/2021 21:30,7667.130276,55.05097595,ARIMA
NSW1,4/11/2021 22:00,7515.439183,52.17798276,ARIMA
NSW1,4/11/2021 22:30,7343.022211,49.84093855,ARIMA
NSW1,4/11/2021 23:00,7343.604159,54.53754374,ARIMA
NSW1,4/11/2021 23:30,7155.663516,51.72544043,ARIMA
NSW1,5/11/2021 0:00,7114.250746,53.09047206,ARIMA
NSW1,5/11/2021 0:30,7076.155348,52.90192248,ARIMA
NSW1,5/11/2021 1:00,6872.541258,51.16286756,ARIMA
NSW1,5/11/2021 1:30,6737.750101,51.18403187,ARIMA
NSW1,5/11/2021 2:00,6612.066783,49.80891929,ARIMA
NSW1,5/11/2021 2:30,6457.024796,49.75530328,ARIMA
NSW1,5/11/2021 3:00,6260.481852,51.87702898,ARIMA
NSW1,5/11/2021 3:30,6152.055988,52.0628525,ARIMA
NSW1,5/11/2021 4:00,6090.477648,52.35517708,ARIMA
NSW1,5/11/2021 4:30,6044.722178,51.81383004,ARIMA
NSW1,5/11/2021 5:00,6108.978527,53.27920826,ARIMA
NSW1,5/11/2021 5:30,6229.259468,54.34156209,ARIMA
NSW1,5/11/2021 6:00,6454.152779,53.90223046,ARIMA
NSW1,5/11/2021 6:30,6764.907122,54.64954551,ARIMA
NSW1,5/11/2021 7:00,7337.175465,54.76510447,ARIMA
NSW1,5/11/2021 7:30,7835.399632,58.87209493,ARIMA
NSW1,5/11/2021 8:00,8084.957036,58.91499822,ARIMA
NSW1,5/11/2021 8:30,8108.584377,54.75837541,ARIMA
NSW1,5/11/2021 9:00,7954.179944,53.40078293,ARIMA
NSW1,5/11/2021 9:30,7630.323211,53.17364525,ARIMA
NSW1,5/11/2021 10:00,7336.547322,50.85611445,ARIMA
NSW1,5/11/2021 10:30,7125.282687,49.52245619,ARIMA
NSW1,5/11/2021 11:00,6952.598896,49.03714352,ARIMA
NSW1,5/11/2021 11:30,6782.348679,49.66065466,ARIMA
NSW1,5/11/2021 12:00,6602.238755,49.56970693,ARIMA
NSW1,5/11/2021 12:30,6530.924264,49.54245007,ARIMA
NSW1,5/11/2021 13:00,6540.440265,50.64906883,ARIMA
NSW1,5/11/2021 13:30,6592.179361,49.35459965,ARIMA
NSW1,5/11/2021 14:00,6720.56903,49.03311216,ARIMA
NSW1,5/11/2021 14:30,6925.38565,50.82090628,ARIMA
NSW1,5/11/2021 15:00,7066.907404,51.08412778,ARIMA
NSW1,5/11/2021 15:30,7331.888608,53.37088181,ARIMA
NSW1,5/11/2021 16:00,7546.164898,54.34192483,ARIMA
NSW1,5/11/2021 16:30,7925.396077,55.5153976,ARIMA
NSW1,5/11/2021 17:00,8271.727619,59.51959839,ARIMA
NSW1,5/11/2021 17:30,8639.046452,59.36590395,ARIMA
NSW1,5/11/2021 18:00,9029.918642,57.82308825,ARIMA
NSW1,5/11/2021 18:30,9293.791233,55.51838234,ARIMA
NSW1,5/11/2021 19:00,9271.770878,65.90179024,ARIMA
NSW1,5/11/2021 19:30,9104.65707,54.32172387,ARIMA
NSW1,5/11/2021 20:00,8767.964605,50.59475659,ARIMA
NSW1,5/11/2021 20:30,8512.42502,54.01207183,ARIMA
NSW1,5/11/2021 21:00,8291.924458,52.901987,ARIMA
NSW1,5/11/2021 21:30,8093.574732,59.05138214,ARIMA
NSW1,5/11/2021 22:00,7956.342179,51.637371,ARIMA
NSW1,5/11/2021 22:30,7717.294453,50.82791319,ARIMA
NSW1,5/11/2021 23:00,7724.560088,52.26024667,ARIMA
NSW1,5/11/2021 23:30,7634.784305,57.03808424,ARIMA
NSW1,6/11/2021 0:00,7494.046837,52.19658123,ARIMA
NSW1,6/11/2021 0:30,7432.772642,52.0375027,ARIMA
NSW1,6/11/2021 1:00,7310.947406,52.29190821,ARIMA
NSW1,6/11/2021 1:30,7165.85628,50.73131133,ARIMA
